timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
295479556;473065326;388899343;84323;0.93100005;1.1320001;0.69;0.84999996;99;18;115.57506;3.1188517;-0.6147045
295579607;473065326;388899343;84323;0.93100005;1.1320001;0.69;0.84999996;99;18;115.65697;3.1202512;-0.6161042
295679792;473065309;388899268;84361;0.929;1.1290001;0.69;0.84999996;99;18;115.65697;3.122063;-0.6179158
295779714;473065309;388899268;84361;0.929;1.1290001;0.69;0.84999996;99;18;115.32139;3.1253386;-0.6211916
295879699;473065309;388899268;84361;0.929;1.1290001;0.69;0.84999996;99;18;115.32139;3.1307716;-0.6266246
295981354;473065309;388899268;84361;0.929;1.1290001;0.69;0.84999996;99;18;115.44558;3.1365001;-0.6323531
296081311;473065309;388899268;84361;0.929;1.1290001;0.69;0.84999996;99;18;115.44558;3.1416745;-0.6375274
296179497;473065295;388899227;84414;0.92800003;1.1270001;0.69;0.84999996;99;18;115.61733;3.1462765;-0.6421295
296281127;473065295;388899227;84414;0.92800003;1.1270001;0.69;0.84999996;99;18;115.61733;3.1470325;-0.6428854
296381302;473065295;388899227;84414;0.92800003;1.1270001;0.69;0.84999996;99;18;115.51164;3.1471825;-0.6430355
296479485;473065295;388899227;84414;0.92800003;1.1270001;0.69;0.84999996;99;18;115.51164;3.149374;-0.6452271
296579459;473065295;388899227;84414;0.92800003;1.1270001;0.69;0.84999996;99;18;115.38481;3.152404;-0.648257
296689460;473065267;388899221;84401;0.9250001;1.1240001;0.69;0.84999996;99;18;115.38481;3.151244;-0.6470968
296779428;473065267;388899221;84401;0.9250001;1.1240001;0.69;0.84999996;99;18;115.57506;3.1507688;-0.64662176
296879396;473065267;388899221;84401;0.9250001;1.1240001;0.69;0.84999996;99;18;115.57506;3.1500237;-0.64587665
296980966;473065267;388899221;84401;0.9250001;1.1240001;0.69;0.84999996;99;18;115.532776;3.1498568;-0.6457097
297080973;473065267;388899221;84401;0.9250001;1.1240001;0.69;0.84999996;99;18;115.532776;3.1496887;-0.64554155
297179338;473065247;388899255;84422;0.924;1.126;0.69;0.84999996;100;18;115.61733;3.1520622;-0.6479152
297289358;473065247;388899255;84422;0.924;1.126;0.69;0.84999996;100;18;115.61733;3.1538627;-0.6497156
297381107;473065247;388899255;84422;0.924;1.126;0.69;0.84999996;100;18;115.9529;3.156448;-0.6523008
297479456;473065247;388899255;84422;0.924;1.126;0.69;0.84999996;100;18;115.9529;3.1602395;-0.65609246
297580932;473065247;388899255;84422;0.924;1.126;0.69;0.84999996;100;18;116.01633;3.1682038;-0.6640569
297681246;473065221;388899323;84397;0.92200005;1.1290001;0.69;0.84999996;100;18;116.01633;3.1793427;-0.67519563
297779268;473065221;388899323;84397;0.92200005;1.1290001;0.69;0.84999996;100;18;116.41531;3.1917782;-0.687631
297879257;473065221;388899323;84397;0.92200005;1.1290001;0.69;0.84999996;100;18;116.41531;3.2066095;-0.7024625
297981001;473065221;388899323;84397;0.92200005;1.1290001;0.69;0.84999996;100;18;116.225075;3.2227702;-0.7186231
298079216;473065221;388899323;84397;0.92200005;1.1290001;0.69;0.84999996;100;18;116.225075;3.2368307;-0.73268366
298179316;473065207;388899368;84396;0.92;1.1290001;0.69;0.84999996;100;18;115.868355;3.2471638;-0.74301684
298289287;473065207;388899368;84396;0.92;1.1290001;0.69;0.84999996;100;18;115.868355;3.2561274;-0.75198036
298380855;473065207;388899368;84396;0.92;1.1290001;0.69;0.84999996;100;18;116.12202;3.2614474;-0.7573005
298479139;473065207;388899368;84396;0.92;1.1290001;0.69;0.84999996;100;18;116.12202;3.2642245;-0.7600774
298580823;473065207;388899368;84396;0.92;1.1290001;0.69;0.84999996;100;18;116.10088;3.2680712;-0.7639242
298680935;473065186;388899429;84331;0.915;1.128;0.69;0.84999996;100;18;116.10088;3.2741966;-0.7700496
298779055;473065186;388899429;84331;0.915;1.128;0.69;0.84999996;100;18;115.868355;3.2776475;-0.77350056
298879210;473065186;388899429;84331;0.915;1.128;0.69;0.84999996;100;18;115.868355;3.2779746;-0.7738276
298981007;473065186;388899429;84331;0.915;1.128;0.69;0.84999996;100;18;115.680756;3.2726402;-0.7684933
299079077;473065186;388899429;84331;0.915;1.128;0.69;0.84999996;100;18;115.680756;3.262527;-0.75837994
299179023;473065167;388899464;84289;0.91300005;1.128;0.69;0.84999996;100;18;115.9529;3.251941;-0.7477939
299280968;473065167;388899464;84289;0.91300005;1.128;0.69;0.84999996;100;18;115.9529;3.239303;-0.7351561
299379014;473065167;388899464;84289;0.91300005;1.128;0.69;0.84999996;100;18;116.10088;3.229458;-0.725311
299479034;473065167;388899464;84289;0.91300005;1.128;0.69;0.84999996;100;18;116.10088;3.2224603;-0.7183131
299580750;473065167;388899464;84289;0.91300005;1.128;0.69;0.84999996;100;18;115.889496;3.2177773;-0.7136303
299680754;473065139;388899512;84202;0.90900004;1.125;0.69;0.84999996;100;18;115.889496;3.215248;-0.71110106
299778950;473065139;388899512;84202;0.90900004;1.125;0.69;0.84999996;100;18;115.76266;3.2133467;-0.70919967
299880704;473065139;388899512;84202;0.90900004;1.125;0.69;0.84999996;100;18;115.76266;3.210686;-0.706539
299980881;473065139;388899512;84202;0.90900004;1.125;0.69;0.84999996;100;18;115.532776;3.2054605;-0.70131344
300078819;473065139;388899512;84202;0.90900004;1.125;0.69;0.84999996;100;18;115.532776;3.1987767;-0.69462967
300178867;473065117;388899548;84134;0.906;1.123;0.69;0.84999996;100;18;115.38481;3.1891224;-0.6849754
300280493;473065117;388899548;84134;0.906;1.123;0.69;0.84999996;100;18;115.38481;3.1780753;-0.67392814
300378856;473065117;388899548;84134;0.906;1.123;0.69;0.84999996;100;18;115.427086;3.165534;-0.66138697
300478878;473065117;388899548;84134;0.906;1.123;0.69;0.84999996;100;18;115.427086;3.1526463;-0.6484992
300580773;473065117;388899548;84134;0.906;1.123;0.69;0.84999996;100;18;115.44558;3.1392007;-0.63505375
300678724;473065082;388899603;84041;0.90300006;1.121;0.69;0.84999996;100;18;115.44558;3.1286006;-0.6244534
300778773;473065082;388899603;84041;0.90300006;1.121;0.69;0.84999996;100;18;115.32139;3.1186333;-0.61448616
300879043;473065082;388899603;84041;0.90300006;1.121;0.69;0.84999996;100;18;115.32139;3.1110976;-0.6069506
300978717;473065082;388899603;84041;0.90300006;1.121;0.69;0.84999996;100;18;115.4905;3.1030273;-0.5988804
301078654;473065082;388899603;84041;0.90300006;1.121;0.69;0.84999996;100;18;115.4905;3.095687;-0.59153986
301178890;473065060;388899643;84027;0.901;1.1190001;0.69;0.84999996;100;18;115.783806;3.0890055;-0.58485836
301278886;473065060;388899643;84027;0.901;1.1190001;0.69;0.84999996;100;18;115.783806;3.0864096;-0.5822624
301378663;473065060;388899643;84027;0.901;1.1190001;0.69;0.84999996;100;18;115.46937;3.0851812;-0.58103424
301478756;473065060;388899643;84027;0.901;1.1190001;0.69;0.84999996;100;18;115.46937;3.0869608;-0.5828138
301578804;473065060;388899643;84027;0.901;1.1190001;0.69;0.84999996;100;18;115.25798;3.0868137;-0.5826667
301678605;473065025;388899706;84030;0.897;1.115;0.69;0.84999996;100;18;115.25798;3.0874414;-0.58329445
301778584;473065025;388899706;84030;0.897;1.115;0.69;0.84999996;100;18;115.13115;3.087996;-0.5838489
301878864;473065025;388899706;84030;0.897;1.115;0.69;0.84999996;100;18;115.13115;3.0885792;-0.58443207
301978651;473065025;388899706;84030;0.897;1.115;0.69;0.84999996;100;18;115.27912;3.0864315;-0.58228433
302078497;473065025;388899706;84030;0.897;1.115;0.69;0.84999996;100;18;115.27912;3.0850673;-0.5809201
302178764;473065001;388899750;84051;0.89500004;1.113;0.69;0.84999996;100;18;115.34254;3.0852761;-0.5811291
302278524;473065001;388899750;84051;0.89500004;1.113;0.69;0.84999996;100;18;115.34254;3.0862784;-0.58213145
302378497;473065001;388899750;84051;0.89500004;1.113;0.69;0.84999996;100;18;115.553925;3.0876186;-0.58347154
302478707;473065001;388899750;84051;0.89500004;1.113;0.69;0.84999996;100;18;115.553925;3.0918393;-0.5876923
302578690;473065001;388899750;84051;0.89500004;1.113;0.69;0.84999996;100;18;115.74152;3.0982563;-0.59410936
302678509;473064969;388899816;84114;0.892;1.11;0.69;0.84999996;100;18;115.74152;3.1072624;-0.6031154
302778596;473064969;388899816;84114;0.892;1.11;0.69;0.84999996;100;18;115.36368;3.1167996;-0.6126526
302878588;473064969;388899816;84114;0.892;1.11;0.69;0.84999996;100;18;115.36368;3.127757;-0.6236101
302978379;473064969;388899816;84114;0.892;1.11;0.69;0.84999996;100;18;115.57506;3.1376538;-0.63350666
303078338;473064969;388899816;84114;0.892;1.11;0.69;0.84999996;100;18;115.57506;3.1472657;-0.6431187
303178513;473064948;388899857;84149;0.89100003;1.108;0.69;0.84999996;100;18;115.70189;3.1573415;-0.65319455
303278315;473064948;388899857;84149;0.89100003;1.108;0.69;0.84999996;100;18;115.70189;3.1663342;-0.6621872
303378336;473064948;388899857;84149;0.89100003;1.108;0.69;0.84999996;100;18;115.67811;3.1721163;-0.6679691
303478477;473064948;388899857;84149;0.89100003;1.108;0.69;0.84999996;100;18;115.67811;3.176772;-0.6726252
303578322;473064948;388899857;84149;0.89100003;1.108;0.69;0.84999996;100;18;115.553925;3.1799753;-0.6758283
303678263;473064920;388899919;84162;0.88900006;1.1060001;0.69;0.84999996;100;18;115.553925;3.1816;-0.67745316
303778497;473064920;388899919;84162;0.88900006;1.1060001;0.69;0.84999996;100;18;115.51164;3.180388;-0.67624104
303878412;473064920;388899919;84162;0.88900006;1.1060001;0.69;0.84999996;100;18;115.51164;3.177814;-0.6736671
303978199;473064920;388899919;84162;0.88900006;1.1060001;0.69;0.84999996;100;18;115.405945;3.1737063;-0.6695592
304078471;473064920;388899919;84162;0.88900006;1.1060001;0.69;0.84999996;100;18;115.405945;3.1674805;-0.66333354
304168220;473064900;388899961;84118;0.8880001;1.105;0.69;0.84999996;100;18;115.405945;3.1598797;-0.6557327
304273244;473064900;388899961;84118;0.8880001;1.105;0.69;0.84999996;100;18;115.405945;3.1499617;-0.64581466
304373333;473064900;388899961;84118;0.8880001;1.105;0.69;0.84999996;100;18;115.4905;3.1405754;-0.6364284
304473158;473064900;388899961;84118;0.8880001;1.105;0.69;0.84999996;100;18;115.4905;3.1315436;-0.6273965
304573077;473064900;388899961;84118;0.8880001;1.105;0.69;0.84999996;100;18;115.300255;3.124011;-0.6198641
304673232;473064874;388900027;84091;0.88600004;1.1040001;0.69;0.84999996;100;18;115.300255;3.1171613;-0.61301416
304773362;473064874;388900027;84091;0.88600004;1.1040001;0.69;0.84999996;100;18;115.635826;3.110625;-0.606478
304873122;473064874;388900027;84091;0.88600004;1.1040001;0.69;0.84999996;100;18;115.635826;3.1075928;-0.6034457
304973216;473064874;388900027;84091;0.88600004;1.1040001;0.69;0.84999996;100;18;115.659615;3.1091175;-0.60497046
305073210;473064874;388900027;84091;0.88600004;1.1040001;0.69;0.84999996;100;18;115.659615;3.1182022;-0.6140551
305173084;473064856;388900073;84113;0.88500005;1.1040001;0.69;0.84999996;100;18;115.553925;3.1292932;-0.6251462
305273014;473064856;388900073;84113;0.88500005;1.1040001;0.69;0.84999996;100;18;115.553925;3.1426325;-0.63848543
305373133;473064856;388900073;84113;0.88500005;1.1040001;0.69;0.84999996;100;18;116.12202;3.1554637;-0.6513165
305472975;473064856;388900073;84113;0.88500005;1.1040001;0.69;0.84999996;100;18;116.12202;3.167605;-0.663458
305572963;473064856;388900073;84113;0.88500005;1.1040001;0.69;0.84999996;100;18;116.03746;3.1798148;-0.6756678
305673117;473064830;388900139;84177;0.88400006;1.1040001;0.69;0.84999996;100;18;116.03746;3.1898108;-0.68566376
305772952;473064830;388900139;84177;0.88400006;1.1040001;0.69;0.84999996;100;18;115.5962;3.2008092;-0.6966622
305872896;473064830;388900139;84177;0.88400006;1.1040001;0.69;0.84999996;100;18;115.5962;3.2125008;-0.7083538
305972997;473064830;388900139;84177;0.88400006;1.1040001;0.69;0.84999996;100;18;116.309616;3.2215319;-0.7173847
306073042;473064830;388900139;84177;0.88400006;1.1040001;0.69;0.84999996;100;18;116.309616;3.2303104;-0.7261634
306172838;473064814;388900180;84187;0.88400006;1.103;0.69;0.84999996;100;18;116.10088;3.2411714;-0.73702437
306272976;473064814;388900180;84187;0.88400006;1.103;0.69;0.84999996;100;18;116.10088;3.2536197;-0.74947274
306373156;473064814;388900180;84187;0.88400006;1.103;0.69;0.84999996;100;18;115.889496;3.2644713;-0.7603243
306472738;473064814;388900180;84187;0.88400006;1.103;0.69;0.84999996;100;18;115.889496;3.2715132;-0.7673661
306572807;473064814;388900180;84187;0.88400006;1.103;0.69;0.84999996;100;18;115.57506;3.273128;-0.7689809
306672913;473064786;388900245;84126;0.883;1.103;0.69;0.84999996;100;18;115.57506;3.2656066;-0.7614595
306782825;473064786;388900245;84126;0.883;1.103;0.69;0.84999996;100;18;115.36368;3.249506;-0.74535906
306872712;473064786;388900245;84126;0.883;1.103;0.69;0.84999996;100;18;115.36368;3.2297218;-0.7255747
306972853;473064786;388900245;84126;0.883;1.103;0.69;0.84999996;100;18;115.4905;3.205884;-0.70173687
307072819;473064786;388900245;84126;0.883;1.103;0.69;0.84999996;100;18;115.4905;3.1813283;-0.6771812
307172654;473064761;388900286;84024;0.883;1.102;0.69;0.84999996;100;18;115.25798;3.1561847;-0.6520376
307272753;473064761;388900286;84024;0.883;1.102;0.69;0.84999996;100;18;115.25798;3.131812;-0.6276649
307372830;473064761;388900286;84024;0.883;1.102;0.69;0.84999996;100;18;115.17342;3.1094754;-0.60532826
307482703;473064761;388900286;84024;0.883;1.102;0.69;0.84999996;100;18;115.17342;3.0860207;-0.58187366
307572704;473064761;388900286;84024;0.883;1.102;0.69;0.84999996;100;18;114.94354;3.0672607;-0.5631136
307672812;473064721;388900348;83950;0.882;1.102;0.69;0.84999996;100;18;114.94354;3.0482087;-0.5440616
307772604;473064721;388900348;83950;0.882;1.102;0.69;0.84999996;100;18;114.96468;3.02899;-0.52484304
307872544;473064721;388900348;83950;0.882;1.102;0.69;0.84999996;100;18;114.96468;3.010191;-0.5060439
307972683;473064721;388900348;83950;0.882;1.102;0.69;0.84999996;100;18;114.88013;2.9935658;-0.48941866
308072604;473064721;388900348;83950;0.882;1.102;0.69;0.84999996;100;18;114.88013;2.976581;-0.47243413
308182600;473064695;388900391;83913;0.88100004;1.1010001;0.69;0.84999996;100;18;115.00696;2.9592967;-0.45514956
308272580;473064695;388900391;83913;0.88100004;1.1010001;0.69;0.84999996;100;18;115.00696;2.9483232;-0.44417623
308372531;473064695;388900391;83913;0.88100004;1.1010001;0.69;0.84999996;100;18;114.81671;2.936787;-0.43263993
308472437;473064695;388900391;83913;0.88100004;1.1010001;0.69;0.84999996;100;18;114.81671;2.9309807;-0.42683366
308572636;473064695;388900391;83913;0.88100004;1.1010001;0.69;0.84999996;100;18;114.91977;2.9284322;-0.42428508
308672580;473064659;388900453;83972;0.87900007;1.0990001;0.69;0.84999996;100;18;114.91977;2.9294522;-0.4253052
308772396;473064659;388900453;83972;0.87900007;1.0990001;0.69;0.84999996;100;18;114.88013;2.9310012;-0.4268542
308882360;473064659;388900453;83972;0.87900007;1.0990001;0.69;0.84999996;100;18;114.88013;2.9357212;-0.43157405
308972576;473064659;388900453;83972;0.87900007;1.0990001;0.69;0.84999996;100;18;114.732155;2.9401355;-0.43598846
309082442;473064659;388900453;83972;0.87900007;1.0990001;0.69;0.84999996;100;18;114.732155;2.946135;-0.4419879
309172253;473064639;388900497;84051;0.878;1.097;0.69;0.84999996;100;18;114.732155;2.951137;-0.44699004
309272477;473064639;388900497;84051;0.878;1.097;0.69;0.84999996;100;18;115.17342;2.9585724;-0.45442545
309372404;473064639;388900497;84051;0.878;1.097;0.69;0.84999996;100;18;114.753296;2.9683137;-0.4641667
309472332;473064639;388900497;84051;0.878;1.097;0.69;0.84999996;100;18;114.753296;2.9809072;-0.47676018
309582341;473064639;388900497;84051;0.878;1.097;0.69;0.84999996;100;18;114.858986;2.9967265;-0.49257955
309672222;473064611;388900571;84187;0.87600005;1.095;0.69;0.84999996;100;18;114.858986;3.0093355;-0.50518847
309782458;473064611;388900571;84187;0.87600005;1.095;0.69;0.84999996;100;18;115.00431;3.0233588;-0.51921165
309872255;473064611;388900571;84187;0.87600005;1.095;0.69;0.84999996;100;18;115.00431;3.0323925;-0.5282454
309972336;473064611;388900571;84187;0.87600005;1.095;0.69;0.84999996;100;18;115.17342;3.041339;-0.5371918
310072296;473064611;388900571;84187;0.87600005;1.095;0.69;0.84999996;100;18;115.17342;3.0497255;-0.5455785
310172320;473064594;388900624;84273;0.87500006;1.0940001;0.69;0.84999996;100;18;115.23685;3.0607562;-0.5566092
310282249;473064594;388900624;84273;0.87500006;1.0940001;0.69;0.84999996;100;18;115.23685;3.0735502;-0.5694033
310372164;473064594;388900624;84273;0.87500006;1.0940001;0.69;0.84999996;100;18;114.89862;3.0853395;-0.58119255
310482133;473064594;388900624;84273;0.87500006;1.0940001;0.69;0.84999996;100;18;114.89862;3.100981;-0.59683394
310572173;473064594;388900624;84273;0.87500006;1.0940001;0.69;0.84999996;100;18;115.13115;3.1115336;-0.60738665
310672068;473064573;388900706;84386;0.873;1.093;0.69;0.84999996;100;18;115.13115;3.119651;-0.615504
310772036;473064573;388900706;84386;0.873;1.093;0.69;0.84999996;100;18;114.77443;3.125819;-0.62167186
310872193;473064573;388900706;84386;0.873;1.093;0.69;0.84999996;100;18;114.77443;3.1303763;-0.6262293
310982264;473064573;388900706;84386;0.873;1.093;0.69;0.84999996;100;18;115.553925;3.1347857;-0.6306386
311072096;473064573;388900706;84386;0.873;1.093;0.69;0.84999996;100;18;115.553925;3.138687;-0.63453984
311181981;473064557;388900759;84442;0.873;1.092;0.69;0.84999996;100;18;115.783806;3.1482108;-0.6440637
311272069;473064557;388900759;84442;0.873;1.092;0.69;0.84999996;100;18;115.783806;3.1574283;-0.65328133
311372105;473064557;388900759;84442;0.873;1.092;0.69;0.84999996;100;18;115.72038;3.1697454;-0.6655985
311472053;473064557;388900759;84442;0.873;1.092;0.69;0.84999996;100;18;115.72038;3.186919;-0.6827719
311572188;473064557;388900759;84442;0.873;1.092;0.69;0.84999996;100;18;115.67811;3.2061093;-0.70196223
311682048;473064534;388900831;84533;0.87200004;1.092;0.69;0.84999996;100;18;115.67811;3.2274172;-0.7232702
311771904;473064534;388900831;84533;0.87200004;1.092;0.69;0.84999996;100;18;115.680756;3.2420678;-0.7379207
311881845;473064534;388900831;84533;0.87200004;1.092;0.69;0.84999996;100;18;115.680756;3.2554002;-0.75125325
311971831;473064534;388900831;84533;0.87200004;1.092;0.69;0.84999996;100;18;115.76266;3.2659714;-0.7618243
312081921;473064534;388900831;84533;0.87200004;1.092;0.69;0.84999996;100;18;115.76266;3.273482;-0.76933503
312171845;473064515;388900874;84544;0.87200004;1.0910001;0.69;0.84999996;100;18;115.868355;3.2783084;-0.7741612
312271799;473064515;388900874;84544;0.87200004;1.0910001;0.69;0.84999996;100;18;115.868355;3.2794323;-0.7752852
312381953;473064515;388900874;84544;0.87200004;1.0910001;0.69;0.84999996;100;18;115.4905;3.276736;-0.772589
312471868;473064515;388900874;84544;0.87200004;1.0910001;0.69;0.84999996;100;18;115.4905;3.2704916;-0.7663445
312581910;473064515;388900874;84544;0.87200004;1.0910001;0.69;0.84999996;100;18;115.38481;3.261364;-0.75721705
312671805;473064486;388900930;84481;0.87100005;1.0890001;0.69;0.84999996;100;18;115.38481;3.2523055;-0.7481584
312781733;473064486;388900930;84481;0.87100005;1.0890001;0.69;0.84999996;100;18;115.38481;3.2389636;-0.7348165
312871849;473064486;388900930;84481;0.87100005;1.0890001;0.69;0.84999996;100;18;115.38481;3.2257712;-0.7216241
312971764;473064486;388900930;84481;0.87100005;1.0890001;0.69;0.84999996;100;18;115.15229;3.2115846;-0.7074376
313081624;473064486;388900930;84481;0.87100005;1.0890001;0.69;0.84999996;100;18;115.15229;3.1952639;-0.6911168
313171673;473064464;388900967;84427;0.87100005;1.0890001;0.69;0.84999996;100;18;115.27912;3.1817374;-0.6775905
313281835;473064464;388900967;84427;0.87100005;1.0890001;0.69;0.84999996;100;18;115.27912;3.1663842;-0.66223705
313371650;473064464;388900967;84427;0.87100005;1.0890001;0.69;0.84999996;100;18;115.51164;3.1541686;-0.6500216
313481635;473064464;388900967;84427;0.87100005;1.0890001;0.69;0.84999996;100;18;115.51164;3.141048;-0.6369009
313571551;473064464;388900967;84427;0.87100005;1.0890001;0.69;0.84999996;100;18;115.553925;3.1308672;-0.6267202
313671568;473064434;388901028;84355;0.87200004;1.088;0.69;0.84999996;100;18;115.553925;3.1206703;-0.6165233
313781664;473064434;388901028;84355;0.87200004;1.088;0.69;0.84999996;100;18;115.44558;3.1091638;-0.6050168
313871656;473064434;388901028;84355;0.87200004;1.088;0.69;0.84999996;100;18;115.44558;3.1033242;-0.59917706
313981704;473064434;388901028;84355;0.87200004;1.088;0.69;0.84999996;100;18;115.300255;3.0982356;-0.59408844
314071595;473064434;388901028;84355;0.87200004;1.088;0.69;0.84999996;100;18;115.300255;3.0966682;-0.59252125
314181425;473064414;388901071;84334;0.87100005;1.087;0.69;0.84999996;100;18;115.194565;3.0926406;-0.58849365
314271408;473064414;388901071;84334;0.87100005;1.087;0.69;0.84999996;100;18;115.194565;3.0885334;-0.5843864
314371317;473064414;388901071;84334;0.87100005;1.087;0.69;0.84999996;100;18;115.2157;3.0824535;-0.57830644
314481359;473064414;388901071;84334;0.87100005;1.087;0.69;0.84999996;100;18;115.2157;3.0737503;-0.56960326
314581521;473064414;388901071;84334;0.87100005;1.087;0.69;0.84999996;100;18;115.34254;3.0667844;-0.56263745
314681514;473064380;388901131;84330;0.87000006;1.0860001;0.69;0.84999996;100;18;115.34254;3.0609572;-0.5568102
314771379;473064380;388901131;84330;0.87000006;1.0860001;0.69;0.84999996;100;18;114.88013;3.0585616;-0.55441445
314881474;473064380;388901131;84330;0.87000006;1.0860001;0.69;0.84999996;100;18;114.88013;3.0572877;-0.5531406
314971347;473064380;388901131;84330;0.87000006;1.0860001;0.69;0.84999996;100;18;115.2157;3.0570514;-0.55290437
315081444;473064380;388901131;84330;0.87000006;1.0860001;0.69;0.84999996;100;18;115.2157;3.0570123;-0.5528652
315181265;473064359;388901174;84356;0.869;1.085;0.69;0.84999996;100;18;115.427086;3.0592775;-0.5551304
315271332;473064359;388901174;84356;0.869;1.085;0.69;0.84999996;100;18;115.427086;3.0617428;-0.5575958
315381219;473064359;388901174;84356;0.869;1.085;0.69;0.84999996;100;18;115.194565;3.0647254;-0.56057847
315471292;473064359;388901174;84356;0.869;1.085;0.69;0.84999996;100;18;115.194565;3.0679054;-0.56375825
315581354;473064359;388901174;84356;0.869;1.085;0.69;0.84999996;100;18;115.25798;3.0729647;-0.5688176
315671330;473064329;388901239;84419;0.86800003;1.0840001;0.69;0.84999996;100;18;115.25798;3.0781777;-0.57403064
315781133;473064329;388901239;84419;0.86800003;1.0840001;0.69;0.84999996;100;18;115.61733;3.0840576;-0.5799106
315881281;473064329;388901239;84419;0.86800003;1.0840001;0.69;0.84999996;100;18;115.61733;3.0908628;-0.5867158
315971155;473064329;388901239;84419;0.86800003;1.0840001;0.69;0.84999996;100;18;115.427086;3.0999143;-0.5957672
316081058;473064329;388901239;84419;0.86800003;1.0840001;0.69;0.84999996;100;18;115.427086;3.1134524;-0.60930544
316171114;473064309;388901280;84441;0.86700004;1.082;0.69;0.84999996;100;18;115.11001;3.1225855;-0.6184384
316281362;473064309;388901280;84441;0.86700004;1.082;0.69;0.84999996;100;18;115.11001;3.1351647;-0.63101757
316371196;473064309;388901280;84441;0.86700004;1.082;0.69;0.84999996;100;18;114.753296;3.142868;-0.6387211
316481008;473064309;388901280;84441;0.86700004;1.082;0.69;0.84999996;100;18;114.753296;3.147318;-0.6431708
316571038;473064309;388901280;84441;0.86700004;1.082;0.69;0.84999996;100;18;114.77443;3.145667;-0.64152014
316681032;473064286;388901332;84491;0.86500007;1.08;0.69;0.84999996;100;18;114.77443;3.1382453;-0.63409823
316780980;473064286;388901332;84491;0.86500007;1.08;0.69;0.84999996;100;18;115.27912;3.1283817;-0.6242347
316871032;473064286;388901332;84491;0.86500007;1.08;0.69;0.84999996;100;18;115.27912;3.1184142;-0.61426705
316980925;473064286;388901332;84491;0.86500007;1.08;0.69;0.84999996;100;18;115.532776;3.1085656;-0.6044185
317070989;473064286;388901332;84491;0.86500007;1.08;0.69;0.84999996;100;18;115.532776;3.100455;-0.596308
317181078;473064273;388901355;84498;0.864;1.079;0.69;0.84999996;101;18;115.38481;3.0929685;-0.5888214
317280989;473064273;388901355;84498;0.864;1.079;0.69;0.84999996;101;18;115.38481;3.0859327;-0.5817856
317370962;473064273;388901355;84498;0.864;1.079;0.69;0.84999996;101;18;115.38481;3.083366;-0.5792188
317481013;473064273;388901355;84498;0.864;1.079;0.69;0.84999996;101;18;114.98318;3.0829797;-0.5788325
317570929;473064273;388901355;84498;0.864;1.079;0.69;0.84999996;101;18;114.858986;3.0827732;-0.57862616
317680823;473064266;388901385;84505;0.864;1.079;0.69;0.84999996;101;18;114.858986;3.0816362;-0.57748914
317770766;473064266;388901385;84505;0.864;1.079;0.69;0.84999996;101;18;115.02546;3.0783856;-0.57423854
317880905;473064266;388901385;84505;0.864;1.079;0.69;0.84999996;101;18;115.02546;3.074672;-0.57052493
317980781;473064266;388901385;84505;0.864;1.079;0.69;0.84999996;101;18;115.06773;3.0717506;-0.5676035
318080765;473064266;388901385;84505;0.864;1.079;0.69;0.84999996;101;18;115.06773;3.0705016;-0.5663545
318180877;473064266;388901402;84553;0.86300004;1.079;0.69;0.84999996;101;18;115.38481;3.070884;-0.5667369
318270929;473064266;388901402;84553;0.86300004;1.079;0.69;0.84999996;101;18;115.38481;3.071212;-0.567065
318380737;473064266;388901402;84553;0.86300004;1.079;0.69;0.84999996;101;18;115.23685;3.0730495;-0.5689026
318470694;473064266;388901402;84553;0.86300004;1.079;0.69;0.84999996;101;18;115.23685;3.076354;-0.572207
318580565;473064266;388901402;84553;0.86300004;1.079;0.69;0.84999996;101;18;114.81671;3.08095;-0.5768029
318680585;473064265;388901419;84599;0.86200005;1.0780001;0.69;0.84999996;101;18;114.81671;3.0824103;-0.5782633
318780765;473064265;388901419;84599;0.86200005;1.0780001;0.69;0.84999996;101;18;114.753296;3.0839603;-0.5798132
318880770;473064265;388901419;84599;0.86200005;1.0780001;0.69;0.84999996;101;18;114.753296;3.084939;-0.58079207
318970726;473064265;388901419;84599;0.86200005;1.0780001;0.69;0.84999996;101;18;114.81671;3.08781;-0.58366305
319080702;473064265;388901419;84599;0.86200005;1.0780001;0.69;0.84999996;101;18;114.81671;3.0901887;-0.58604175
319170495;473064262;388901427;84623;0.86100006;1.0780001;0.69;0.84999996;101;18;114.56305;3.0890603;-0.5849134
319280561;473064262;388901427;84623;0.86100006;1.0780001;0.69;0.84999996;101;18;114.56305;3.0845535;-0.5804064
319370654;473064262;388901427;84623;0.86100006;1.0780001;0.69;0.84999996;101;18;114.91977;3.0795002;-0.57535326
319480584;473064262;388901427;84623;0.86100006;1.0780001;0.69;0.84999996;101;18;114.91977;3.0729792;-0.5688321
319580439;473064262;388901427;84623;0.86100006;1.0780001;0.69;0.84999996;101;18;115.13115;3.0697207;-0.56557363
319680484;473064256;388901433;84727;0.86;1.077;0.69;0.84999996;101;18;115.13115;3.0684395;-0.5642923
